data_frac,trial_i,performance,failed
0.001,0,0.6931471805599453,False
0.001,1,0.6931471805599453,False
0.001,2,0.6931471805599453,False
0.001,3,0.6931471805599453,False
0.001,4,0.6931471805599453,False
0.001,5,0.6931471805599453,False
0.001,6,0.6931471805599453,False
0.001,7,0.6931471805599453,False
0.001,8,0.6931471805599453,False
0.001,9,0.6931471805599453,False
0.001,10,0.6931471805599453,False
0.001,11,0.6931471805599453,False
0.001,12,0.6931471805599453,False
0.001,13,0.6931471805599453,False
0.001,14,0.6931471805599453,False
0.001,15,0.6931471805599453,False
0.001,16,0.6931471805599453,False
0.001,17,0.6931471805599453,False
0.001,18,0.6931471805599453,False
0.001,19,0.6931471805599453,False
0.001637893706954,0,0.6931471805599453,False
0.001637893706954,1,0.6931471805599453,False
0.001637893706954,2,0.6931471805599453,False
0.001637893706954,3,0.6931471805599453,False
0.001637893706954,4,0.6931471805599453,False
0.001637893706954,5,0.6931471805599453,False
0.001637893706954,6,0.6931471805599453,False
0.001637893706954,7,0.6931471805599453,False
0.001637893706954,8,0.6931471805599453,False
0.001637893706954,9,0.6931471805599453,False
0.001637893706954,10,0.6931471805599453,False
0.001637893706954,11,0.6931471805599453,False
0.001637893706954,12,0.6931471805599453,False
0.001637893706954,13,0.6931471805599453,False
0.001637893706954,14,0.6931471805599453,False
0.001637893706954,15,0.6931471805599453,False
0.001637893706954,16,0.6931471805599453,False
0.001637893706954,17,0.6931471805599453,False
0.001637893706954,18,0.6931471805599453,False
0.001637893706954,19,0.6931471805599453,False
0.0026826957952797,0,0.6931471805599453,False
0.0026826957952797,1,0.6931471805599453,False
0.0026826957952797,2,0.6931471805599453,False
0.0026826957952797,3,0.6931471805599453,False
0.0026826957952797,4,0.6931471805599453,False
0.0026826957952797,5,0.6931471805599453,False
0.0026826957952797,6,0.6931471805599453,False
0.0026826957952797,7,0.6931471805599453,False
0.0026826957952797,8,0.6931471805599453,False
0.0026826957952797,9,0.6931471805599453,False
0.0026826957952797,10,0.6931471805599453,False
0.0026826957952797,11,0.6931471805599453,False
0.0026826957952797,12,0.6931471805599453,False
0.0026826957952797,13,0.6931471805599453,False
0.0026826957952797,14,0.6931471805599453,False
0.0026826957952797,15,0.6931471805599453,False
0.0026826957952797,16,0.6931471805599453,False
0.0026826957952797,17,0.6931471805599453,False
0.0026826957952797,18,0.6931471805599453,False
0.0026826957952797,19,0.6931471805599453,False
0.0043939705607607,0,0.6931471805599453,False
0.0043939705607607,1,0.6931471805599453,False
0.0043939705607607,2,0.6931471805599453,False
0.0043939705607607,3,0.6931471805599453,False
0.0043939705607607,4,0.6931471805599453,False
0.0043939705607607,5,0.6931471805599453,False
0.0043939705607607,6,0.6931471805599453,False
0.0043939705607607,7,0.6931471805599453,False
0.0043939705607607,8,0.6931471805599453,False
0.0043939705607607,9,0.6931471805599453,False
0.0043939705607607,10,0.6931471805599453,False
0.0043939705607607,11,0.6931471805599453,False
0.0043939705607607,12,0.6931471805599453,False
0.0043939705607607,13,0.6931471805599453,False
0.0043939705607607,14,0.6931471805599453,False
0.0043939705607607,15,0.6931471805599453,False
0.0043939705607607,16,0.6931471805599453,False
0.0043939705607607,17,0.6931471805599453,False
0.0043939705607607,18,0.6931471805599453,False
0.0043939705607607,19,0.6931471805599453,False
0.0071968567300115,0,0.6931471805599453,False
0.0071968567300115,1,0.6931471805599453,False
0.0071968567300115,2,0.6931471805599453,False
0.0071968567300115,3,0.6931471805599453,False
0.0071968567300115,4,0.6931471805599453,False
0.0071968567300115,5,0.6931471805599453,False
0.0071968567300115,6,0.6931471805599453,False
0.0071968567300115,7,0.6931471805599453,False
0.0071968567300115,8,0.6931471805599453,False
0.0071968567300115,9,0.6931471805599453,False
0.0071968567300115,10,0.6931471805599453,False
0.0071968567300115,11,0.6931471805599453,False
0.0071968567300115,12,0.6931471805599453,False
0.0071968567300115,13,0.6931471805599453,False
0.0071968567300115,14,0.6931471805599453,False
0.0071968567300115,15,0.6931471805599453,False
0.0071968567300115,16,0.6931471805599453,False
0.0071968567300115,17,0.6931471805599453,False
0.0071968567300115,18,0.6931471805599453,False
0.0071968567300115,19,0.6931471805599453,False
0.0117876863479358,0,0.6931471805599453,False
0.0117876863479358,1,0.6931471805599453,False
0.0117876863479358,2,0.6931471805599453,False
0.0117876863479358,3,0.6931471805599453,False
0.0117876863479358,4,0.6931471805599453,False
0.0117876863479358,5,0.6931471805599453,False
0.0117876863479358,6,0.6931471805599453,False
0.0117876863479358,7,0.6931471805599453,False
0.0117876863479358,8,0.6931471805599453,False
0.0117876863479358,9,0.6931471805599453,False
0.0117876863479358,10,0.6931471805599453,False
0.0117876863479358,11,0.6931471805599453,False
0.0117876863479358,12,0.6931471805599453,False
0.0117876863479358,13,0.6931471805599453,False
0.0117876863479358,14,0.6931471805599453,False
0.0117876863479358,15,0.6931471805599453,False
0.0117876863479358,16,0.6931471805599453,False
0.0117876863479358,17,0.6931471805599453,False
0.0117876863479358,18,0.6931471805599453,False
0.0117876863479358,19,0.6931471805599453,False
0.0193069772888324,0,0.6931471805599453,False
0.0193069772888324,1,0.6931471805599453,False
0.0193069772888324,2,0.6931471805599453,False
0.0193069772888324,3,0.6931471805599453,False
0.0193069772888324,4,0.6931471805599453,False
0.0193069772888324,5,0.6931471805599453,False
0.0193069772888324,6,0.6931471805599453,False
0.0193069772888324,7,0.6931471805599453,False
0.0193069772888324,8,0.6931471805599453,False
0.0193069772888324,9,0.6931471805599453,False
0.0193069772888324,10,0.6931471805599453,False
0.0193069772888324,11,0.6931471805599453,False
0.0193069772888324,12,0.6931471805599453,False
0.0193069772888324,13,0.6931471805599453,False
0.0193069772888324,14,0.6931471805599453,False
0.0193069772888324,15,0.6931471805599453,False
0.0193069772888324,16,0.6931471805599453,False
0.0193069772888324,17,0.6931471805599453,False
0.0193069772888324,18,0.6931471805599453,False
0.0193069772888324,19,0.6931471805599453,False
0.0316227766016837,0,0.6931471805599453,False
0.0316227766016837,1,0.6931471805599453,False
0.0316227766016837,2,0.6931471805599453,False
0.0316227766016837,3,0.6931471805599453,False
0.0316227766016837,4,0.6931471805599453,False
0.0316227766016837,5,0.6931471805599453,False
0.0316227766016837,6,0.6931471805599453,False
0.0316227766016837,7,0.6931471805599453,False
0.0316227766016837,8,0.6931471805599453,False
0.0316227766016837,9,0.6931471805599453,False
0.0316227766016837,10,0.6931471805599453,False
0.0316227766016837,11,0.6931471805599453,False
0.0316227766016837,12,0.6931471805599453,False
0.0316227766016837,13,0.6931471805599453,False
0.0316227766016837,14,0.6931471805599453,False
0.0316227766016837,15,0.6931471805599453,False
0.0316227766016837,16,0.6931471805599453,False
0.0316227766016837,17,0.6931471805599453,False
0.0316227766016837,18,0.6931471805599453,False
0.0316227766016837,19,0.6931471805599453,False
0.0517947467923121,0,0.6931471805599453,False
0.0517947467923121,1,0.6931471805599453,False
0.0517947467923121,2,0.6931471805599453,False
0.0517947467923121,3,0.6931471805599453,False
0.0517947467923121,4,0.6931471805599453,False
0.0517947467923121,5,0.6931471805599453,False
0.0517947467923121,6,0.6931471805599453,False
0.0517947467923121,7,0.6931471805599453,False
0.0517947467923121,8,0.6931471805599453,False
0.0517947467923121,9,0.6931471805599453,False
0.0517947467923121,10,0.6931471805599453,False
0.0517947467923121,11,0.6931471805599453,False
0.0517947467923121,12,0.6931471805599453,False
0.0517947467923121,13,0.6931471805599453,False
0.0517947467923121,14,0.6931471805599453,False
0.0517947467923121,15,0.6931471805599453,False
0.0517947467923121,16,0.6931471805599453,False
0.0517947467923121,17,0.6931471805599453,False
0.0517947467923121,18,0.6931471805599453,False
0.0517947467923121,19,0.6931471805599453,False
0.0848342898244071,0,0.6931471805599453,False
0.0848342898244071,1,0.6931471805599453,False
0.0848342898244071,2,0.6931471805599453,False
0.0848342898244071,3,0.6931471805599453,False
0.0848342898244071,4,0.6931471805599453,False
0.0848342898244071,5,0.6931471805599453,False
0.0848342898244071,6,0.6931471805599453,False
0.0848342898244071,7,0.6931471805599453,False
0.0848342898244071,8,0.6931471805599453,False
0.0848342898244071,9,0.6931471805599453,False
0.0848342898244071,10,0.6931471805599453,False
0.0848342898244071,11,0.6931471805599453,False
0.0848342898244071,12,0.6931471805599453,False
0.0848342898244071,13,0.6931471805599453,False
0.0848342898244071,14,0.6931471805599453,False
0.0848342898244071,15,0.6931471805599453,False
0.0848342898244071,16,0.6931471805599453,False
0.0848342898244071,17,0.6931471805599453,False
0.0848342898244071,18,0.6931471805599453,False
0.0848342898244071,19,0.6931471805599453,False
0.1389495494373137,0,0.6931471805599453,False
0.1389495494373137,1,0.6931471805599453,False
0.1389495494373137,2,0.6931471805599453,False
0.1389495494373137,3,0.6931471805599453,False
0.1389495494373137,4,0.6931471805599453,False
0.1389495494373137,5,0.6931471805599453,False
0.1389495494373137,6,0.6931471805599453,False
0.1389495494373137,7,0.6931471805599453,False
0.1389495494373137,8,0.6931471805599453,False
0.1389495494373137,9,0.6931471805599453,False
0.1389495494373137,10,0.6931471805599453,False
0.1389495494373137,11,0.6931471805599453,False
0.1389495494373137,12,0.6931471805599453,False
0.1389495494373137,13,0.6931471805599453,False
0.1389495494373137,14,0.6931471805599453,False
0.1389495494373137,15,0.6931471805599453,False
0.1389495494373137,16,0.6931471805599453,False
0.1389495494373137,17,0.6931471805599453,False
0.1389495494373137,18,0.6931471805599453,False
0.1389495494373137,19,0.6931471805599453,False
0.2275845926074788,0,0.6931471805599453,False
0.2275845926074788,1,0.6931471805599453,False
0.2275845926074788,2,0.6931471805599453,False
0.2275845926074788,3,0.6931471805599453,False
0.2275845926074788,4,0.6931471805599453,False
0.2275845926074788,5,0.6931471805599453,False
0.2275845926074788,6,0.6931471805599453,False
0.2275845926074788,7,0.6931471805599453,False
0.2275845926074788,8,0.6931471805599453,False
0.2275845926074788,9,0.6931471805599453,False
0.2275845926074788,10,0.6931471805599453,False
0.2275845926074788,11,0.6931471805599453,False
0.2275845926074788,12,0.6931471805599453,False
0.2275845926074788,13,0.6931471805599453,False
0.2275845926074788,14,0.6931471805599453,False
0.2275845926074788,15,0.6931471805599453,False
0.2275845926074788,16,0.6931471805599453,False
0.2275845926074788,17,0.6931471805599453,False
0.2275845926074788,18,0.6931471805599453,False
0.2275845926074788,19,0.6931471805599453,False
0.3727593720314938,0,0.6931471805599453,False
0.3727593720314938,1,0.6931471805599453,False
0.3727593720314938,2,0.6931471805599453,False
0.3727593720314938,3,0.6931471805599453,False
0.3727593720314938,4,0.6931471805599453,False
0.3727593720314938,5,0.6931471805599453,False
0.3727593720314938,6,0.6931471805599453,False
0.3727593720314938,7,0.6931471805599453,False
0.3727593720314938,8,0.6931471805599453,False
0.3727593720314938,9,0.6931471805599453,False
0.3727593720314938,10,0.6931471805599453,False
0.3727593720314938,11,0.6931471805599453,False
0.3727593720314938,12,0.6931471805599453,False
0.3727593720314938,13,0.6931471805599453,False
0.3727593720314938,14,0.6931471805599453,False
0.3727593720314938,15,0.6931471805599453,False
0.3727593720314938,16,0.6931471805599453,False
0.3727593720314938,17,0.6931471805599453,False
0.3727593720314938,18,0.6931471805599453,False
0.3727593720314938,19,0.6931471805599453,False
0.6105402296585326,0,0.6931471805599453,False
0.6105402296585326,1,0.6931471805599453,False
0.6105402296585326,2,0.6931471805599453,False
0.6105402296585326,3,0.6931471805599453,False
0.6105402296585326,4,0.6931471805599453,False
0.6105402296585326,5,0.6931471805599453,False
0.6105402296585326,6,0.6931471805599453,False
0.6105402296585326,7,0.6931471805599453,False
0.6105402296585326,8,0.6931471805599453,False
0.6105402296585326,9,0.6931471805599453,False
0.6105402296585326,10,0.6931471805599453,False
0.6105402296585326,11,0.6931471805599453,False
0.6105402296585326,12,0.6931471805599453,False
0.6105402296585326,13,0.6931471805599453,False
0.6105402296585326,14,0.6931471805599453,False
0.6105402296585326,15,0.6931471805599453,False
0.6105402296585326,16,0.6931471805599453,False
0.6105402296585326,17,0.6931471805599453,False
0.6105402296585326,18,0.6931471805599453,False
0.6105402296585326,19,0.6931471805599453,False
1.0,0,0.6931471805599453,False
1.0,1,0.6931471805599453,False
1.0,2,0.6931471805599453,False
1.0,3,0.6931471805599453,False
1.0,4,0.6931471805599453,False
1.0,5,0.6931471805599453,False
1.0,6,0.6931471805599453,False
1.0,7,0.6931471805599453,False
1.0,8,0.6931471805599453,False
1.0,9,0.6931471805599453,False
1.0,10,0.6931471805599453,False
1.0,11,0.6931471805599453,False
1.0,12,0.6931471805599453,False
1.0,13,0.6931471805599453,False
1.0,14,0.6931471805599453,False
1.0,15,0.6931471805599453,False
1.0,16,0.6931471805599453,False
1.0,17,0.6931471805599453,False
1.0,18,0.6931471805599453,False
1.0,19,0.6931471805599453,False
